# 词语表 · 课本用到的那部分（词 + 拼音）
#
# 原表取自汉语拼音辞典 https://github.com/mapull/chinese-dictionary
# （经 https://github.com/zispace/hanzi-words 整理），三十多万条，太大不入库。
# 这里只留在五本课本里真出现过的，别的用不上。
#
# 原表有错（「一不做，二不休」注成 yī bū zuò），所以只作词的边界用，
# 注音一律和 pypinyin 交叉验证，两边一致才收；课本自己注过音的以课本为准。
绝弦	jué xián
绝招	jué zhāo
绝招儿	jué zhāo ér
绝收	jué shōu
绝望	jué wàng
绝灭	jué miè
绝笔	jué bǐ
绝缘	jué yuán
绝顶	jué dǐng
统一	tǒng yī
统一场论	tǒng yī chǎng lùn
统一战线	tǒng yī zhàn xiàn
统天	tǒng tiān
统帅	tǒng shuài
统治	tǒng zhì
统治阶级	tǒng zhì jiē jí
统率	tǒng shuài
统理	tǒng lǐ
统称	tǒng chēng
统筹	tǒng chóu
统统	tǒng tǒng
统编	tǒng biān
统观	tǒng guān
统计	tǒng jì
统领	tǒng lǐng
绣球	xiù qiú
绣花	xiù huā
继位	jì wèi
继承	jì chéng
继续	jì xù
继而	jì ér
绫罗	líng luó
绫罗绸缎	líng luó chóu duàn
续作	xù zuò
续续	xù xù
续编	xù biān
绮阁	qǐ gé
绯红	fēi hóng
绰的	chuò de
绳墨	shéng mò
绳子	shéng zi
绳枢	shéng shū
绳枢之子	shéng shū zhī zǐ
绳索	shéng suǒ
维和	wéi hé
维多利亚	wéi duō lì yà
维扬	wéi yáng
维护	wéi hù
维持	wéi chí
维新	wéi xīn
维新运动	wéi xīn yùn dòng
维系	wéi xì
绵密	mián mì
绵延	mián yán
绵絮	mián xù
绵绵	mián mián
绵远	mián yuǎn
绷扒	bēng bā
绸子	chóu zi
绸缎	chóu duàn
综合	zōng hé
综述	zōng shù
绾合	wǎn hé
绿云	lǜ yún
绿林	lù lín
绿色	lǜ sè
绿色革命	lǜ sè gé mìng
缁衣	zī yī
缅怀	miǎn huái
缎子	duàn zi
缓和	huǎn hé
缓慢	huǎn màn
缓缓	huǎn huǎn
缓行	huǎn xíng
缓解	huǎn jiě
缔交	dì jiāo
缔结	dì jié
缕缕	lǚ lǚ
编写	biān xiě
编制	biān zhì
编年	biān nián
编年体	biān nián tǐ
编排	biān pái
编着	biān zhe
编纂	biān zuǎn
编织	biān zhī
编者	biān zhě
编著	biān zhù
编译	biān yì
编辑	biān jí
编辑部	biān jí bù
编造	biān zào
缘事	yuán shì
缘分	yuán fēn
缘化	yuán huà
缘故	yuán gù
缘木	yuán mù
缘木求鱼	yuán mù qiú yú
缘由	yuán yóu
缘类	yuán lèi
缘起	yuán qǐ
缚住	fù zhù
缜密	zhěn mì
缝补	féng bǔ
缝隙	fèng xì
缠绕	chán rào
缠绵	chán mián
缠绵悱恻	chán mián fěi cè
缠裹	chán guǒ
缠身	chán shēn
缤纷	bīn fēn
缦立	màn lì
缨子	yīng zi
缩写	suō xiě
缩小	suō xiǎo
缩手	suō shǒu
缰绳	jiāng shéng
缴获	jiǎo huò
缸子	gāng zi
缺乏	quē fá
缺口	quē kǒu
缺失	quē shī
缺少	quē shǎo
缺席	quē xí
缺损	quē sǔn
缺点	quē diǎn
缺陷	quē xiàn
罅隙	xià xì
罐头	guàn tou
罐子	guàn zi
网友	wǎng yǒu
网捕	wǎng bǔ
网民	wǎng mín
网站	wǎng zhàn
网络	wǎng luò
网络媒体	wǎng luò méi tǐ
网络语言	wǎng luò yǔ yán
网页	wǎng yè
罕见	hǎn jiàn
罗列	luó liè
罗天	luó tiān
罗敷	luó fū
罗曼	luó màn
罗曼谛克	luó màn dì kè
罗睺	luó hóu
罗绮	luó qǐ
罗网	luó wǎng
罗衫	luó shān
罗裙	luó qún
罗隐	luó yǐn
罗马帝国	luó mǎ dì guó
罢了	bà le
罢休	bà xiū
罢免	bà miǎn
罢官	bà guān
罢工	bà gōng
罢相	bà xiāng
罪人	zuì rén
罪加一等	zuì jiā yī děng
罪名	zuì míng
罪囚	zuì qiú
罪孽	zuì niè
罪恶	zuì è
罪愆	zuì qiān
罪犯	zuì fàn
罪状	zuì zhuàng
罪行	zuì xíng
罪过	zuì guò
置之度外	zhì zhī dù wài
置榻	zhì tà
置身	zhì shēn
置酒	zhì jiǔ
署名	shǔ míng
罹难	lí nàn
羁旅	jī lǚ
羊毛	yáng máo
羊毛衫	yáng máo shān
羊蹄	yáng tí
羌笛	qiāng dí
羌管	qiāng guǎn
美丽	měi lì
美人	měi rén
美人香草	měi rén xiāng cǎo
美体	měi tǐ
美俗	měi sú
美元	měi yuán
美其名曰	měi qí míng yuē
美制	měi zhì
美名	měi míng
美味	měi wèi
美女	měi nǚ
美好	měi hǎo
美妙	měi miào
美德	měi dé
美情	měi qíng
美感	měi gǎn
美成	měi chéng
美政	měi zhèng
美景	měi jǐng
美术	měi shù
美称	měi chēng
美色	měi sè
美言	měi yán
美貌	měi mào
美酒	měi jiǔ
羝乳	dī rǔ
羞恶	xiū wù
羞愧	xiū kuì
羞涩	xiū sè
羞红	xiū hóng
羞耻	xiū chǐ
羞辱	xiū rǔ
羟基	qiǎng jī
羡慕	xiàn mù
群众	qún zhòng
群众影响	qún zhòng yǐng xiǎng
群体	qún tǐ
群居	qún jū
群山	qún shān
群岛	qún dǎo
群落	qún luò
群贤	qún xián
群贤毕至	qún xián bì zhì
群集	qún jí
羲和	xī hé
羹汤	gēng tāng
羽化	yǔ huà
羽扇	yǔ shàn
羽扇纶巾	yǔ shàn guān jīn
羽杯	yǔ bēi
羽林	yǔ lín
羽檄	yǔ xí
羽毛	yǔ máo
羽箭	yǔ jiàn
羽翼	yǔ yì
羽衣	yǔ yī
翅膀	chì bǎng
翌年	yì nián
翔舞	xiáng wǔ
翕辟	xī pì
翘然	qiào rán
翩翩	piān piān
翩翩起舞	piān piān qǐ wǔ
翰墨	hàn mò
翰林	hàn lín
翱翔	áo xiáng
翳翳	yì yì
翻动	fān dòng
翻山越岭	fān shān yuè lǐng
翻来覆去	fān lái fù qù
翻检	fān jiǎn
翻滚	fān gǔn
翻腾	fān téng
翻译	fān yì
翻身	fān shēn
翻阅	fān yuè
翼日	yì rì
翼翼	yì yì
翼蔽	yì bì
耀眼	yào yǎn
老一辈	lǎo yī bèi
老两口	lǎo liǎng kǒu
老之将至	lǎo zhī jiāng zhì
老乡	lǎo xiāng
老人	lǎo rén
老人家	lǎo rén jiā
老儿	lǎo ér
老兄	lǎo xiōng
老军	lǎo jūn
老农	lǎo nóng
老办	lǎo bàn
老大	lǎo dà
老大娘	lǎo dà niáng
老大爷	lǎo dà yé
老天	lǎo tiān
老天爷	lǎo tiān yé
老太	lǎo tài
老太太	lǎo tài tài
老太婆	lǎo tài pó
老头	lǎo tóu
老头儿	lǎo tou er
老头子	lǎo tóu zi
老女	lǎo nǚ
老好	lǎo hǎo
老好人	lǎo hǎo rén
老妈	lǎo mā
老妈子	lǎo mā zi
老妪	lǎo yù
老姥	lǎo lǎo
老娘	lǎo niáng
老娘们	lǎo niáng men
老婆	lǎo pó
老婆婆	lǎo pó pó
老婆子	lǎo pó zi
老子	lǎo zi
老实	lǎo shí
老实话	lǎo shí huà
老家	lǎo jiā
老少	lǎo shào
老屋	lǎo wū
老师	lǎo shī
老干部	lǎo gàn bù
老年	lǎo nián
老弟	lǎo dì
老弱	lǎo ruò
老弱病残	lǎo ruò cán bìng
老是	lǎo shì
老来	lǎo lái
老来俏	lǎo lái qiào
老板	lǎo bǎn
老板娘	lǎo bǎn niáng
老样子	lǎo yàng zi
老死	lǎo sǐ
老母	lǎo mǔ
老气	lǎo qì
老气横秋	lǎo qì héng qiū
老汉	lǎo hàn
老派	lǎo pài
老父	lǎo fù
老爷	lǎo yé
老爷子	lǎo yé zi
老牛	lǎo niú
老物	lǎo wù
老病	lǎo bìng
老百姓	lǎo bǎi xìng
老祖	lǎo zǔ
老练	lǎo liàn
老老	lǎo lǎo
老老实实	lǎo lǎo shí shí
老者	lǎo zhě
老臣	lǎo chén
老虎	lǎo hǔ
老身	lǎo shēn
老鱼跳波	lǎo yú tiào bō
老鸦	lǎo yā
老鼠	lǎo shǔ
老龙	lǎo lóng
考中	kǎo zhōng
考分	kǎo fēn
考取	kǎo qǔ
考古	kǎo gǔ
考古学	kǎo gǔ xué
考场	kǎo chǎng
考察	kǎo chá
考核	kǎo hé
考生	kǎo shēng
考虑	kǎo lǜ
考证	kǎo zhèng
考词	kǎo cí
考试	kǎo shì
考问	kǎo wèn
考阅	kǎo yuè
考题	kǎo tí
考验	kǎo yàn
而上	ér shàng
而下	ér xià
而且	ér qiě
而亦	ér yì
而今	ér jīn
而何	ér hé
而况	ér kuàng
而后	ér hòu
而外	ér wài
而已	ér yǐ
而来	ér lái
而此	ér cǐ
而立	ér lì
而翁	ér wēng
而还	ér hái
而降	ér jiàng
耍态度	shuǎ tài dù
耍戏	shuǎ xì
耍把戏	shuǎ bǎ xì
耍无赖	shuǎ wú lài
耍滑	shuǎ huá
耍滑头	shuǎ huá tóu
耍狮子	shuǎ shī zi
耐劳	nài láo
耐心	nài xīn
耐烦	nài fán
耕植	gēng zhí
耕田	gēng tián
耕种	gēng zhòng
耕织	gēng zhī
耕耘	gēng yún
耗子	hào zi
耗尽	hào jìn
耘耔	yún zǐ
耳不忍闻	ěr bù rěn wén
耳光	ěr guāng
耳力	ěr lì
耳坠	ěr zhuì
耳巴	ěr bā
耳房	ěr fáng
耳挖	ěr wā
耳挖勺	ěr wā sháo
耳朵	ěr duǒ
耳机	ěr jī
耳熟	ěr shú
耳熟能详	ěr shú néng xiáng
耳环	ěr huán
耳目	ěr mù
耳语	ěr yǔ
耳闻	ěr wén
耳饰	ěr shì
耶律	yé lǜ
耸听	sǒng tīng
耸立	sǒng lì
耸耸	sǒng sǒng
耸肩	sǒng jiān
耻笑	chǐ xiào
耻辱	chǐ rǔ
耽搁	dān gē
耽误	dān wù
聆听	líng tīng
聊天	liáo tiān
聊生	liáo shēng
聊赖	liáo lài
聋哑	lóng yǎ
职业	zhí yè
职业病	zhí yè bìng
职位	zhí wèi
职务	zhí wù
职员	zhí yuán
职守	zhí shǒu
职工	zhí gōng
职权	zhí quán
职责	zhí zé
职高	zhí gāo
联共	lián gòng
联军	lián jūn
联合	lián hé
联合国	lián hé guó
联名	lián míng
联大	lián dà
联对	lián duì
联想	lián xiǎng
联手	lián shǒu
联盟	lián méng
联系	lián xì
联络	lián luò
联绵	lián mián
联网	lián wǎng
联防	lián fáng
聘礼	pìn lǐ
聚会	jù huì
聚合	jù hé
聚居	jù jū
聚散	jù sàn
聚焦	jù jiāo
聚精会神	jù jīng huì shén
聚结	jù jié
聚集	jù jí
聪慧	cōng huì
聪明	cōng míng
肃和	sù hé
肃清	sù qīng
肃然	sù rán
肃然起敬	sù rán qǐ jìng
肃爽	sù shuǎng
肆意	sì yì
肆意妄为	sì yì wàng wéi
肆虐	sì nüè
肆行	sì xíng
肉体	ròu tǐ
肉刑	ròu xíng
肉质	ròu zhì
肉饼	ròu bǐng
肌肤	jī fū
肘后	zhǒu hòu
肚子	dǔ zi
肚皮	dù pí
肛门	gāng mén
肝炎	gān yán
肝癌	gān ái
肝肺	gān fèi
肝脏	gān zàng
肝脑	gān nǎo
肝脑涂地	gān nǎo tú dì
肠断	cháng duàn
股骨	gǔ gǔ
肢体	zhī tǐ
肢体语言	zhī tǐ yǔ yán
肢解	zhī jiě
肤浅	fū qiǎn
肥大	féi dà
肥料	féi liào
肥皂	féi zào
肥皂泡	féi zào pāo
肥美	féi měi
肩头	jiān tóu
肩胛	jiān jiǎ
肩膀	jiān bǎng
肩膊	jiān bó
肯定	kěn dìng
肯綮	kěn qìng
肯认	kěn rèn
育种	yù zhǒng
肴核	yáo hé
肺炎	fèi yán
肺腑	fèi fǔ
胁从	xié cóng
胁息	xié xī
胁迫	xié pò
胃口	wèi kǒu
胆子	dǎn zi
胆怯	dǎn qiè
胆汁	dǎn zhī
胆略	dǎn lüè
胆识	dǎn shí
背书	bèi shū
背井离乡	bèi jǐng lí xiāng
背信	bèi xìn
背信弃义	bèi xìn qì yì
背包	bēi bāo
背叛	bèi pàn
背后	bèi hòu
背向	bèi xiàng
背地	bèi dì
背地里	bèi dì lǐ
背弃	bèi qì
背影	bèi yǐng
背心	bèi xīn
背景	bèi jǐng
背盟	bèi méng
背离	bèi lí
背脊	bèi jǐ
背衬	bèi chèn
背誓	bèi shì
背诵	bèi sòng
背负	bēi fù
背身	bèi shēn
背运	bèi yùn
背面	bèi miàn
背鳍	bèi qí
胎盘	tāi pán
胖墩墩	pàng dūn dūn
胖子	pàng zi
胚胎	pēi tāi
胚胎学	pēi tāi xué
胜任	shèng rèn
胜利	shèng lì
胜利果实	shèng lì guǒ shí
胜却	shèng què
胜负	shèng fù
胜败	shèng bài
胜迹	shèng jì
胡乱	hú luàn
胡同	hú tòng
胡子	hú zi
胡思乱想	hú sī luàn xiǎng
胡诌	hú zhōu
胡话	hú huà
胡说	hú shuō
胡说八道	hú shuō bā dào
胡闹	hú nào
胥吏	xū lì
胥山	xū shān
胥怨	xū yuàn
胧胧	lóng lóng
胭脂	yān zhī
胰子	yí zi
胰脏	yí zàng
胳肢	gē zhī
胳膊	gē bó
胶囊	jiāo náng
胶泥	jiāo ní
胸中	xiōng zhōng
胸怀	xiōng huái
胸章	xiōng zhāng
胸脯	xiōng pú
胸臆	xiōng yì
胸鳍	xiōng qí
能不	néng bù
能为	néng wèi
能事	néng shì
能力	néng lì
能动	néng dòng
能否	néng fǒu
能因	néng yīn
能地	néng dì
能够	néng gòu
能屈能伸	néng qū néng shēn
能干	néng gàn
能彀	néng gòu
能手	néng shǒu
能文	néng wén
能无	néng wú
能有	néng yǒu
能源	néng yuán
能称	néng chēng
能耐	néng nài
能解	néng jiě
能言	néng yán
能量	néng liàng
能饭	néng fàn
脂水	zhī shuǐ
脂粉	zhī fěn
脂膏	zhī gāo
脆弱	cuì ruò
脆而不坚	cuì ér bù jiān
脉搏	mài bó
脉络	mài luò
脉络分明	mài luò fēn míng
脉脉	mò mò
脊梁	jí liáng
脊梁骨	jǐ liáng gǔ
脊椎	jǐ zhuī
脊背	jǐ bèi
脊骨	jǐ gǔ
脊髓	jí suǐ
脏腑	zàng fǔ
脑儿	nǎo ér
脑出血	nǎo chū xuè
脑后	nǎo hòu
脑壳	nǎo ké
脑子	nǎo zi
脑残	nǎo cán
脑海	nǎo hǎi
脑筋	nǎo jīn
脑血	nǎo xuè
脑袋	nǎo dài
脑髓	nǎo suǐ
脓血	nóng xuè
脖子	bó zi
脚上	jiǎo shàng
脚下	jiǎo xià
脚不点地	jiǎo bù diǎn dì
脚丫	jiǎo yā
脚丫子	jiǎo yā zi
脚印	jiǎo yìn
脚后跟	jiǎo hòu gēn
脚地	jiǎo dì
脚尖	jiǎo jiān
脚指	jiǎo zhǐ
脚指头	jiǎo zhǐ tou
脚掌	jiǎo zhǎng
脚本	jiǎo běn
脚板	jiǎo bǎn
脚步	jiǎo bù
脚给	jiǎo gěi
脚趾	jiǎo zhǐ
脚跟	jiǎo gēn
脚路	jiǎo lù
脚踏	jiǎo tà
脚踏实地	jiǎo tà shí dì
脱产	tuō chǎn
脱免	tuō miǎn
脱出	tuō chū
脱困	tuō kùn
脱坯	tuō pī
脱漏	tuō lòu
脱然	tuō rán
脱略	tuō lüè
脱离	tuō lí
脱粒	tuō lì
脱节	tuō jié
脱落	tuō luò
脱贫	tuō pín
脱身	tuō shēn
脸上	liǎn shàng
脸水	liǎn shuǐ
脸盘	liǎn pán
脸相	liǎn xiāng
脸红	liǎn hóng
脸色	liǎn sè
脸谱	liǎn pǔ
脸谱化	liǎn pǔ huà
脸面	liǎn miàn
脾性	pí xìng
脾气	pí qì
腊人	là rén
腊八	là bā
腊月	là yuè
腐朽	fǔ xiǔ
腐烂	fǔ làn
腐臭	fǔ chòu
腰带	yāo dài
腰杆	yāo gǎn
腰肢	yāo zhī
腰背	yāo bèi
腰身	yāo shēn
腹稿	fù gǎo
腾击	téng jī
腾沸	téng fèi
腾起	téng qǐ
腿子	tuǐ zi
腿脚	tuǐ jiǎo
膀子	bǎng zi
膏泽	gào zé
膏腴	gāo yú
膏腴之地	gāo yú zhī dì
膏腴之壤	gāo yú zhī rǎng
膏药	gāo yào
膝盖	xī gài
膝行	xī xíng
臂弯	bì wān
臂膊	bì bó
臃肿	yōng zhǒng
臆断	yì duàn
臆造	yì zào
臣事	chén shì
臣佐	chén zuǒ
臣使	chén shǐ
臣子	chén zi
臣属	chén shǔ
臧克家	zāng kè jiā
自上而下	zì shàng ér xià
自下	zì xià
自专	zì zhuān
自个儿	zì gě ér
自为	zì wèi
自主	zì zhǔ
自举	zì jǔ
自交	zì jiāo
自从	zì cóng
自以为是	zì yǐ wéi shì
自任	zì rèn
自伐	zì fá
自传	zì zhuàn
自作主张	zì zuò zhǔ zhāng
自信	zì xìn
自免	zì miǎn
自具	zì jù
自出	zì chū
自分	zì fēn
自刎	zì wěn
自利	zì lì
自制	zì zhì
自力	zì lì
自力更生	zì lì gēng shēng
自动	zì dòng
自动化	zì dòng huà
自动开关	zì dòng kāi guān
自动铅笔	zì dòng qiān bǐ
自卫	zì wèi
自叙	zì xù
自古	zì gǔ
自可	zì kě
自名	zì míng
自后	zì hòu
自吹自擂	zì chuī zì léi
自告	zì gào
自告奋勇	zì gào fèn yǒng
自善	zì shàn
自嘲	zì cháo
自在	zì zài
自处	zì chù
自外	zì wài
自大	zì dà
自失	zì shī
自夸	zì kuā
自奉	zì fèng
自如	zì rú
自始至终	zì shǐ zhì zhōng
自媒	zì méi
自媚	zì mèi
自守	zì shǒu
自安	zì ān
自家	zì jiā
自封	zì fēng
自尊	zì zūn
自尊心	zì zūn xīn
自尘	zì chén
自尽	zì jìn
自居	zì jū
自屈	zì qū
自己	zì jǐ
自己人	zì jǐ rén
自已	zì yǐ
自度	zì dù
自强	zì qiáng
自强不息	zì qiáng bù xī
自归	zì guī
自律	zì lǜ
自得	zì dé
自意	zì yì
自感	zì gǎn
自成一家	zì chéng yī jiā
自成一格	zì chéng yī gé
自我	zì wǒ
自我安慰	zì wǒ ān wèi
自我批评	zì wǒ pī píng
自戒	zì jiè
自打	zì dǎ
自扰	zì rǎo
自投	zì tóu
自放	zì fàng
自效	zì xiào
自救	zì jiù
自明	zì míng
自是	zì shì
自杀	zì shā
自来	zì lái
自来水	zì lái shuǐ
自欺	zì qī
自欺欺人	zì qī qī rén
自沉	zì chén
自治	zì zhì
自治区	zì zhì qū
自治州	zì zhì zhōu
自注	zì zhù
自流	zì liú
自满	zì mǎn
自然	zì rán
自然人	zì rán rén
自然法	zì rán fǎ
自然法则	zì rán fǎ zé
自然灾害	zì rán zāi hài
自然环境	zì rán huán jìng
自然现象	zì rán xiàn xiàng
自然界	zì rán jiè
自然科学	zì rán kē xué
自然美	zì rán měi
自然而然	zì rán ér rán
自然规律	zì rán guī lǜ
自然选择	zì rán xuǎn zé
自爱	zì ài
自牧	zì mù
自用	zì yòng
自由	zì yóu
自由王国	zì yóu wáng guó
自由贸易	zì yóu mào yì
自疏	zì shū
自相	zì xiāng
自相矛盾	zì xiāng máo dùn
自省	zì xǐng
自矜	zì jīn
自知	zì zhī
自禁	zì jīn
自私	zì sī
自称	zì chēng
自立	zì lì
自给	zì jǐ
自给自足	zì jǐ zì zú
自缢	zì yì
自胜	zì shèng
自胜者强	zì shèng zhě qiáng
自若	zì ruò
自苦	zì kǔ
自行	zì xíng
自行车	zì xíng chē
自要	zì yào
自见	zì jiàn
自觉	zì jué
自言自语	zì yán zì yǔ
自誓	zì shì
自许	zì xǔ
自诩	zì xǔ
自说自话	zì shuō zì huà
自谦	zì qiān
自豪	zì háo
自负	zì fù
自责	zì zé
自贼	zì zéi
自足	zì zú
自身	zì shēn
自轻自贱	zì qīng zì jiàn
自达	zì dá
自酌	zì zhuó
自重	zì zhòng
自问	zì wèn
自陈	zì chén
自食	zì shí
自食其力	zì shí qí lì
自食其果	zì shí qí guǒ
自鸣	zì míng
自鸣得意	zì míng dé yì
臭骂	chòu mà
至一	zhì yī
至上	zhì shàng
至于	zhì yú
至亲	zhì qīn
至亲骨肉	zhì qīn gǔ ròu
至人	zhì rén
至仁	zhì rén
至今	zhì jīn
至到	zhì dào
至和	zhì hé
至善	zhì shàn
至多	zhì duō
至如	zhì rú
至尊	zhì zūn
至少	zhì shǎo
至微	zhì wēi
至德	zhì dé
至性	zhì xìng
至情	zhì qíng
至数	zhì shù
至文	zhì wén
至日	zhì rì
至极	zhì jí
至此	zhì cǐ
至爱	zhì ài
至物	zhì wù
至理	zhì lǐ
至理名言	zhì lǐ míng yán
至要	zhì yào
至诚	zhì chéng
至阳	zhì yáng
至高无上	zhì gāo wú shàng
致一	zhì yī
致人	zhì rén
致以	zhì yǐ
致使	zhì shǐ
致力	zhì lì
致命	zhì mìng
致和	zhì hé
致哀	zhì āi
致富	zhì fù
致志	zhì zhì
致思	zhì sī
致敬	zhì jìng
致用	zhì yòng
致知	zhì zhī
致谢	zhì xiè
舅父	jiù fù
舅舅	jiù jiù
舆薪	yú xīn
舆论	yú lùn
舆马	yú mǎ
舍不得	shě bù dé
舍弃	shě qì
舍得	shè de
舍我其谁	shě wǒ qí shuí
舍生	shě shēng
舍生取义	shě shēn qǔ yì
舍生忘死	shě shēng wàng sǐ
舍身	shě shēn
舒啸	shū xiào
舒展	shū zhǎn
舒服	shū fú
舒畅	shū chàng
舒缓	shū huǎn
舒适	shū shì
舒长	shū zhǎng
舜禹	shùn yǔ
舞会	wǔ huì
舞动	wǔ dòng
舞台	wǔ tái
舞台剧	wǔ tái jù
舞女	wǔ nǚ
舞曲	wǔ qǔ
舞榭	wǔ xiè
舞榭歌台	wǔ xiè gē tái
舞池	wǔ chí
舞蹈	wǔ dǎo
舞雩	wǔ yú
舟人	zhōu rén
舟子	zhōu zi
舟山群岛	zhōu shān qún dǎo
舟楫	zhōu jí
航海	háng hǎi
航班	háng bān
航程	háng chéng
航空	háng kōng
航线	háng xiàn
航行	háng xíng
般比	bān bǐ
舳舻	zhú lú
舳舻千里	zhú lú qiān lǐ
船只	chuán zhī
船夫	chuán fū
船帮	chuán bāng
船户	chuán hù
船舱	chuán cāng
船舷	chuán xián
船长	chuán zhǎng
良久	liáng jiǔ
良友	liáng yǒu
良史	liáng shǐ
良吉	liáng jí
良天	liáng tiān
良好	liáng hǎo
良媒	liáng méi
良将	liáng jiàng
良心	liáng xīn
良知	liáng zhī
良种	liáng zhǒng
良缘	liáng yuán
良能	liáng néng
良药	liáng yào
良药苦口	liáng yào kǔ kǒu
良计	liáng jì
良辰	liáng chén
良辰吉日	liáng chén jí rì
良辰美景	liáng chén měi jǐng
艰巨	jiān jù
艰苦	jiān kǔ
艰苦卓绝	jiān kǔ zhuó jué
艰苦奋斗	jiān kǔ fèn dòu
艰辛	jiān xīn
艰险	jiān xiǎn
艰难	jiān nán
艰难困苦	jiān nán kùn kǔ
艰难险阻	jiān nán xiǎn zǔ
色作	sè zuò
色动	sè dòng
色天	sè tiān
色彩	sè cǎi
色泽	sè zé
色色	sè sè
色迷	sè mí
色长	sè zhǎng
艳丽	yàn lì
艳歌	yàn gē
艳遇	yàn yù
艺人	yì rén
艺学	yì xué
艺文	yì wén
艺文志	yì wén zhì
艺术	yì shù
艺术家	yì shù jiā
艺术性	yì shù xìng
艺苑	yì yuàn
艾蒿	ài hāo
艾青	ài qīng
节上	jié shàng
节中	jié zhōng
节人	jié rén
节传	jié chuán
节俭	jié jiǎn
节制	jié zhì
节取	jié qǔ
节和	jié hé
节士	jié shì
节奏	jié zòu
节将	jié jiāng
节度	jié dù
节律	jié lǜ
节拍	jié pāi
节推	jié tuī
节操	jié cāo
节旄	jié máo
节日	jié rì
节时	jié shí
节根	jié gēn
节气	jié qì
节点	jié diǎn
节物	jié wù
节献	jié xiàn
节目	jié mù
节礼	jié lǐ
节简	jié jiǎn
节脉	jié mài
节节	jié jié
节选	jié xuǎn
节间	jié jiān
芍药	sháo yào
芒刺	máng cì
芒硝	máng xiāo
芙蓉	fú róng
芝麻	zhī má
芣苢	fú yǐ
芦花	lú huā
芦苇	lú wěi
芦荟	lú huì
芦酒	lú jiǔ
芬芳	fēn fāng
芭蕾舞	bā lěi wǔ
花丛	huā cóng
花儿	huā ér
花冠	huā guān
花叶	huā yè
花园	huā yuán
花头	huā tóu
花子	huā zi
花径	huā jìng
花心	huā xīn
花朝	huā cháo
花木	huā mù
花朵	huā duǒ
花枪	huā qiāng
花样	huā yàng
花梗	huā gěng
花烛	huā zhú
花瓣	huā bàn
花生	huā shēng
花白	huā bái
花粉	huā fěn
花纹	huā wén
花脸	huā liǎn
花色	huā sè
花苞	huā bāo
花草	huā cǎo
花蕾	huā lěi
花衣	huā yī
花被	huā bèi
花言巧语	huā yán qiǎo yǔ
花费	huā fèi
花轿	huā jiào
花钿	huā diàn
花阴	huā yīn
芳菲	fāng fēi
芳香	fāng xiāng
苇塘	wěi táng
苇子	wěi zi
苌弘	cháng hóng
苌弘化碧	cháng hóng huà bì
苍凉	cāng liáng
苍山	cāng shān
苍生	cāng shēng
苍白	cāng bái
苍穹	cāng qióng
苍翠	cāng cuì
苍苍	cāng cāng
苍茫	cāng máng
苏丹	sū dān
苏俄	sū é
苏区	sū qū
苏幕遮	sū mù zhē
苏拉	sū lā
苏格兰	sū gé lán
苏武牧羊	sū wǔ mù yáng
苏秦	sū qín
苏维埃	sū wéi āi
苏醒	sū xǐng
苏门	sū mén
苑囿	yuàn yòu
苗头	miáo tóu
苗裔	miáo yì
苜蓿	mù xu
苟且	gǒu qiě
苟活	gǒu huó
若为	ruò wèi
若使	ruò shǐ
若其	ruò qí
若士	ruò shì
若如	ruò rú
若属	ruò shǔ
若干	ruò gān
若无其事	ruò wú qí shì
若明若暗	ruò míng ruò àn
若是	ruò shì
若有所失	ruò yǒu suǒ shī
若木	ruò mù
若果	ruò guǒ
若此	ruò cǐ
若留	ruò liú
苦事	kǔ shì
苦功	kǔ gōng
苦口	kǔ kǒu
苦味	kǔ wèi
苦命	kǔ mìng
苦役	kǔ yì
苦心	kǔ xīn
苦恨	kǔ hèn
苦恼	kǔ nǎo
苦海	kǔ hǎi
苦痛	kǔ tòng
苦竹	kǔ zhú
苦笑	kǔ xiào
苦苦	kǔ kǔ
苦衷	kǔ zhōng
苦谏	kǔ jiàn
苦辛	kǔ xīn
苦辣	kǔ là
苦闷	kǔ mèn
苦难	kǔ nàn
苦难深重	kǔ nàn shēn zhòng
英勇	yīng yǒng
英华	yīng huá
英发	yīng fā
英名	yīng míng
英尺	yīng chǐ
英杰	yīng jié
英气	yīng qì
英里	yīng lǐ
英雄	yīng xióng
英雄好汉	yīng xióng hǎo hàn
苹果	píng guǒ
茂密	mào mì
茂林修竹	mào lín xiū zhú
茂盛	mào shèng
范例	fàn lì
范围	fàn wéi
范性	fàn xìng
茅厕	máo cè
茅屋	máo wū
茅庐	máo lú
茅房	máo fáng
茅舍	máo shè
茅草	máo cǎo
茉莉	mò lì
茕孑	qióng jié
茕茕	qióng qióng
茕茕孑立	qióng qióng jié lì
茫然	máng rán
茫茫	máng máng
茬儿	chá ér
茶几	chá jī
茶匙	chá chí
茶叶	chá yè
茶园	chá yuán
茶壶	chá hú
茶客	chá kè
茶座	chá zuò
茶房	chá fáng
茶楼	chá lóu
茶水	chá shuǐ
茶钱	chá qián
茶馆	chá guǎn
茸毛	rōng máo
荆卿	jīng qīng
荆州	jīng zhōu
荆州市	jīng zhōu shì
荆棘	jīng jí
荆楚	jīng chǔ
荆花	jīng huā
荆轲	jīng kē
草丛	cǎo cóng
草书	cǎo shū
草原	cǎo yuán
草地	cǎo dì
草场	cǎo chǎng
草垫子	cǎo diàn zi
草堂	cǎo táng
